payment_id,grant_case_id,child_citizen_id,child_first_name,child_last_name,child_gender,child_birth_date,guardian_citizen_id,guardian_first_name,guardian_last_name,guardian_relationship,application_date,approval_date,entitlement_start_date,payment_date,payment_round,payment_amount,payment_status,payment_method,household_member_count,household_income_per_capita,registration_channel,province,district,agency
NCGPAY00001,NCG00001,2973145815481,ศิรินภา,บัวทอง,หญิง,2025-01-29,5668932373375,สุรีย์พร,ไชยวงศ์,มารดา,2025-07-17,2025-08-14,2025-08-14,2025-09-11,1,600,จ่ายสำเร็จ,พร้อมเพย์,7,2000,ระบบออนไลน์,สกลนคร,บ้านใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดสกลนคร
NCGPAY00426,NCG00130,4828763291385,ศศิธร,อ่อนละมุน,ชาย,2025-01-21,1861069912515,เกศรินทร์,ยอดแก้ว,บิดา,2025-06-22,2025-07-09,2025-07-09,2025-09-14,2,1800,จ่ายย้อนหลังรวมหลายงวด,พร้อมเพย์,3,14250,หน่วยบริการเคลื่อนที่,อุบลราชธานี,บ้านใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดอุบลราชธานี
NCGPAY00067,NCG00067,5064539365071,จิราภรณ์,ธรรมรักษ์,หญิง,2025-04-07,3578976721322,นพดล,นาคทอง,บิดา,2025-08-17,2025-08-22,2025-08-22,2025-09-22,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,3,8250,เจ้าหน้าที่ช่วยลงทะเบียน,พัทลุง,เมือง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดพัทลุง
NCGPAY00281,NCG00190,6577609981502,กิตติภัทร,พิทักษ์วงศ์,หญิง,2025-03-25,4769978520852,นพดล,สวัสดิผล,ผู้ปกครองโดยชอบด้วยกฎหมาย,2025-07-06,2025-08-05,2025-08-05,2025-09-26,2,1200,จ่ายย้อนหลังรวมหลายงวด,พร้อมเพย์,3,9750,หน่วยบริการเคลื่อนที่,สุราษฎร์ธานี,เมือง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดสุราษฎร์ธานี
NCGPAY00048,NCG00048,8334995448384,อชิระ,ธรรมคุณ,ชาย,2025-02-18,2210557742255,ชนิดา,มั่นคง,บิดา,2025-09-01,2025-09-20,2025-09-20,2025-10-01,1,1800,จ่ายย้อนหลังรวมหลายงวด,โอนเข้าบัญชีธนาคาร,7,4750,ระบบออนไลน์,นครปฐม,ศรีพัฒนา,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนครปฐม
NCGPAY00284,NCG00167,5834245476820,วนิดา,อ่อนละมุน,ชาย,2025-04-12,6930091183082,ธัญชนก,รัตนวงศ์,มารดา,2025-07-18,2025-08-01,2025-08-01,2025-10-01,2,600,จ่ายสำเร็จ,พร้อมเพย์,2,3750,หน่วยบริการเคลื่อนที่,ปัตตานี,ศรีพัฒนา,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดปัตตานี
NCGPAY00273,NCG00273,5749615556097,อัครเดช,บัวแก้ว,หญิง,2025-02-17,6661152807726,อภิญญา,เกียรติไพศาล,มารดา,2025-08-28,2025-09-09,2025-09-09,2025-10-08,1,600,จ่ายสำเร็จ,พร้อมเพย์,5,2250,ลงทะเบียน ณ หน่วยรับลงทะเบียน,สุรินทร์,ทุ่งสุข,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดสุรินทร์
NCGPAY00282,NCG00001,2973145815481,ศิรินภา,บัวทอง,หญิง,2025-01-29,5668932373375,สุรีย์พร,ไชยวงศ์,มารดา,2025-07-17,2025-08-14,2025-08-14,2025-10-13,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,7,2000,ระบบออนไลน์,สกลนคร,บ้านใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดสกลนคร
NCGPAY00323,NCG00067,5064539365071,จิราภรณ์,ธรรมรักษ์,หญิง,2025-04-07,3578976721322,นพดล,นาคทอง,บิดา,2025-08-17,2025-08-22,2025-08-22,2025-10-21,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,3,8250,เจ้าหน้าที่ช่วยลงทะเบียน,พัทลุง,เมือง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดพัทลุง
NCGPAY00280,NCG00280,2471753028534,กมลชนก,มั่นคง,หญิง,2025-02-07,8020638741578,อัครเดช,เกษมสุข,มารดา,2025-09-30,2025-10-10,2025-10-10,2025-10-23,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,6,6750,ลงทะเบียน ณ หน่วยรับลงทะเบียน,มหาสารคาม,หนองกลาง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดมหาสารคาม
NCGPAY00240,NCG00240,7996579409231,ณัฐภัทร,โชคชัย,หญิง,2025-04-03,5193917799421,ธีรภัทร,สุขใจ,มารดา,2025-09-04,2025-09-25,2025-09-25,2025-10-26,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,3,14750,หน่วยบริการเคลื่อนที่,ปทุมธานี,เมืองปทุมธานี,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดปทุมธานี
NCGPAY00227,NCG00227,7201827019170,ชญานิศ,สิงห์ทอง,ชาย,2025-07-18,5298047499741,สุรศักดิ์,อ่อนละมุน,บิดา,2025-09-12,2025-10-05,2025-10-05,2025-10-27,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,2,5250,ระบบออนไลน์,จันทบุรี,คลองใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดจันทบุรี
NCGPAY00432,NCG00190,6577609981502,กิตติภัทร,พิทักษ์วงศ์,หญิง,2025-03-25,4769978520852,นพดล,สวัสดิผล,ผู้ปกครองโดยชอบด้วยกฎหมาย,2025-07-06,2025-08-05,2025-08-05,2025-10-27,3,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,3,9750,หน่วยบริการเคลื่อนที่,สุราษฎร์ธานี,เมือง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดสุราษฎร์ธานี
NCGPAY00361,NCG00167,5834245476820,วนิดา,อ่อนละมุน,ชาย,2025-04-12,6930091183082,ธัญชนก,รัตนวงศ์,มารดา,2025-07-18,2025-08-01,2025-08-01,2025-11-02,3,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,2,3750,หน่วยบริการเคลื่อนที่,ปัตตานี,ศรีพัฒนา,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดปัตตานี
NCGPAY00475,NCG00048,8334995448384,อชิระ,ธรรมคุณ,ชาย,2025-02-18,2210557742255,ชนิดา,มั่นคง,บิดา,2025-09-01,2025-09-20,2025-09-20,2025-11-04,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,7,4750,ระบบออนไลน์,นครปฐม,ศรีพัฒนา,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนครปฐม
NCGPAY00478,NCG00067,5064539365071,จิราภรณ์,ธรรมรักษ์,หญิง,2025-04-07,3578976721322,นพดล,นาคทอง,บิดา,2025-08-17,2025-08-22,2025-08-22,2025-11-23,3,600,จ่ายสำเร็จ,พร้อมเพย์,3,8250,เจ้าหน้าที่ช่วยลงทะเบียน,พัทลุง,เมือง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดพัทลุง
NCGPAY00388,NCG00240,7996579409231,ณัฐภัทร,โชคชัย,หญิง,2025-04-03,5193917799421,ธีรภัทร,สุขใจ,มารดา,2025-09-04,2025-09-25,2025-09-25,2025-11-27,2,1200,จ่ายย้อนหลังรวมหลายงวด,โอนเข้าบัญชีธนาคาร,3,14750,หน่วยบริการเคลื่อนที่,นครปฐม,เมือง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนครปฐม
NCGPAY00486,NCG00227,7201827019170,ชญานิศ,สิงห์ทอง,ชาย,2025-07-18,5298047499741,สุรศักดิ์,อ่อนละมุน,บิดา,2025-09-12,2025-10-05,2025-10-05,2025-11-30,2,1800,จ่ายย้อนหลังรวมหลายงวด,พร้อมเพย์,2,5250,ระบบออนไลน์,จันทบุรี,คลองใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดจันทบุรี
NCGPAY00011,NCG00011,5943697160306,ปาริชาติ,ธนากุล,ชาย,2025-05-10,2119618222191,กาญจนา,สุวรรณศรี,ผู้ปกครองโดยชอบด้วยกฎหมาย,2025-10-14,2025-10-30,2025-10-30,2025-12-01,1,1800,จ่ายย้อนหลังรวมหลายงวด,โอนเข้าบัญชีธนาคาร,4,4750,ระบบออนไลน์,เชียงราย,เมืองเชียงราย,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดเชียงราย
NCGPAY00166,NCG00166,3899298774505,พีรวิชญ์,โชคชัย,ชาย,2025-08-01,7604242971330,สุรศักดิ์,สมบูรณ์ผล,มารดา,2025-10-18,2025-11-08,2025-11-08,2025-12-05,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,7,5000,หน่วยบริการเคลื่อนที่,ลำปาง,หนองกลาง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดลำปาง
NCGPAY00188,NCG00188,1005015899325,กรรณิการ์,รัตนวงศ์,ชาย,2025-07-24,5589663570241,ธนภัทร,บัวแก้ว,มารดา,2025-11-10,2025-11-25,2025-11-25,2025-12-25,1,600,จ่ายสำเร็จ,พร้อมเพย์,2,7750,ลงทะเบียน ณ หน่วยรับลงทะเบียน,นนทบุรี,บางใหญ่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนนทบุรี
NCGPAY00271,NCG00271,2502522677138,วายุ,ฤทธิไกร,หญิง,2025-09-21,3609162209964,วรรณวิสา,จิตมั่น,มารดา,2025-11-11,2025-11-23,2025-11-23,2025-12-28,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,5,12500,เจ้าหน้าที่ช่วยลงทะเบียน,นราธิวาส,หนองกลาง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนราธิวาส
NCGPAY00256,NCG00256,2552468542373,จุฑามาศ,สุขใจ,ชาย,2025-04-18,5802602110896,วรรณวิสา,วิริยะกุล,มารดา,2025-11-29,2025-12-29,2025-12-29,2025-12-31,1,1200,จ่ายย้อนหลังรวมหลายงวด,โอนเข้าบัญชีธนาคาร,5,4250,ลงทะเบียน ณ หน่วยรับลงทะเบียน,เชียงราย,พาน,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดเชียงราย
NCGPAY00427,NCG00011,5943697160306,ปาริชาติ,ธนากุล,ชาย,2025-05-10,2119618222191,กาญจนา,สุวรรณศรี,ผู้ปกครองโดยชอบด้วยกฎหมาย,2025-10-14,2025-10-30,2025-10-30,2026-01-04,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,4,4750,ระบบออนไลน์,เชียงราย,เมืองเชียงราย,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดเชียงราย
NCGPAY00363,NCG00166,3899298774505,พีรวิชญ์,โชคชัย,ชาย,2025-08-01,7604242971330,สุรศักดิ์,สมบูรณ์ผล,มารดา,2025-10-18,2025-11-08,2025-11-08,2026-01-05,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,7,5000,หน่วยบริการเคลื่อนที่,ลำปาง,หนองกลาง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดลำปาง
NCGPAY00171,NCG00171,1779423479423,ขวัญฤดี,รุ่งเรือง,ชาย,2025-09-13,6418265070212,ธัญชนก,ศรีสมบัติ,ผู้ปกครองโดยชอบด้วยกฎหมาย,2025-12-20,2026-01-07,2026-01-07,2026-01-13,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,2,6250,ลงทะเบียน ณ หน่วยรับลงทะเบียน,แพร่,ทุ่งสุข,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดแพร่
NCGPAY00488,NCG00188,1005015899325,กรรณิการ์,รัตนวงศ์,ชาย,2025-07-24,5589663570241,ธนภัทร,บัวแก้ว,มารดา,2025-11-10,2025-11-25,2025-11-25,2026-01-25,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,2,7750,ลงทะเบียน ณ หน่วยรับลงทะเบียน,นนทบุรี,บางใหญ่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนนทบุรี
NCGPAY00487,NCG00256,2552468542373,จุฑามาศ,สุขใจ,ชาย,2025-04-18,5802602110896,วรรณวิสา,วิริยะกุล,มารดา,2025-11-29,2025-12-29,2025-12-29,2026-01-28,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,5,4250,ลงทะเบียน ณ หน่วยรับลงทะเบียน,เชียงราย,พาน,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดเชียงราย
NCGPAY00349,NCG00271,2502522677138,วายุ,ฤทธิไกร,หญิง,2025-09-21,3609162209964,วรรณวิสา,จิตมั่น,มารดา,2025-11-11,2025-11-23,2025-11-23,2026-01-31,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,5,12500,เจ้าหน้าที่ช่วยลงทะเบียน,นราธิวาส,หนองกลาง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนราธิวาส
NCGPAY00433,NCG00011,5943697160306,ปาริชาติ,ธนากุล,ชาย,2025-05-10,2119618222191,กาญจนา,สุวรรณศรี,ผู้ปกครองโดยชอบด้วยกฎหมาย,2025-10-14,2025-10-30,2025-10-30,2026-02-04,3,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,4,4750,ระบบออนไลน์,เชียงราย,เมืองเชียงราย,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดเชียงราย
NCGPAY00253,NCG00253,5633241530936,กรรณิการ์,วัฒนกุล,ชาย,2025-09-02,7403339061631,ณิชา,อ่อนละมุน,บิดา,2026-01-15,2026-01-27,2026-01-27,2026-02-05,1,600,จ่ายสำเร็จ,พร้อมเพย์,3,8750,ระบบออนไลน์,มหาสารคาม,คลองใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดมหาสารคาม
NCGPAY00485,NCG00166,3899298774505,พีรวิชญ์,โชคชัย,ชาย,2025-08-01,7604242971330,สุรศักดิ์,สมบูรณ์ผล,มารดา,2025-10-18,2025-11-08,2025-11-08,2026-02-06,3,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,7,5000,หน่วยบริการเคลื่อนที่,ลำปาง,หนองกลาง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดลำปาง
NCGPAY00364,NCG00171,1779423479423,ขวัญฤดี,รุ่งเรือง,ชาย,2025-09-13,6418265070212,ธัญชนก,ศรีสมบัติ,ผู้ปกครองโดยชอบด้วยกฎหมาย,2025-12-20,2026-01-07,2026-01-07,2026-02-16,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,2,6250,ลงทะเบียน ณ หน่วยรับลงทะเบียน,แพร่,ทุ่งสุข,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดแพร่
NCGPAY00228,NCG00228,3083468472662,ชญานิศ,ภูมิใจ,หญิง,2025-08-01,8532637779129,อัญชลี,เรืองฤทธิ์,มารดา,2026-02-02,2026-02-19,2026-02-19,2026-02-21,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,4,13000,ระบบออนไลน์,นครสวรรค์,ทุ่งสุข,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนครสวรรค์
NCGPAY00101,NCG00101,8653892544450,ชนน,พูลเพิ่ม,ชาย,2025-12-10,4781461527241,ปัทมา,ร่มเย็น,ผู้ปกครองโดยชอบด้วยกฎหมาย,2026-01-30,2026-02-09,2026-02-09,2026-02-23,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,4,7250,ระบบออนไลน์,จันทบุรี,คลองใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดจันทบุรี
NCGPAY00104,NCG00104,7740352402564,วชิรวิทย์,คงมั่น,หญิง,2025-09-24,2510068330946,ชนิดา,เจริญสุข,มารดา,2026-02-06,2026-02-14,2026-02-14,2026-02-25,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,4,4250,เจ้าหน้าที่ช่วยลงทะเบียน,อุตรดิตถ์,บ้านใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดอุตรดิตถ์
NCGPAY00198,NCG00198,5379144200861,ชลธิชา,พูลเพิ่ม,ชาย,2025-08-06,4282396933711,อภิญญา,แสงทอง,มารดา,2026-01-28,2026-02-11,2026-02-11,2026-02-26,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,6,12000,ลงทะเบียน ณ หน่วยรับลงทะเบียน,นครสวรรค์,บ้านใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนครสวรรค์
NCGPAY00496,NCG00256,2552468542373,จุฑามาศ,สุขใจ,ชาย,2025-04-18,5802602110896,วรรณวิสา,วิริยะกุล,มารดา,2025-11-29,2025-12-29,2025-12-29,2026-02-27,3,600,จ่ายสำเร็จ,พร้อมเพย์,5,4250,ลงทะเบียน ณ หน่วยรับลงทะเบียน,เชียงราย,พาน,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดเชียงราย
NCGPAY00182,NCG00182,4560828573997,ธีรภัทร,มีทรัพย์,ชาย,2025-11-23,5538896382323,กาญจนา,ธนากุล,มารดา,2026-01-12,2026-02-08,2026-02-08,2026-03-09,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,4,7250,หน่วยบริการเคลื่อนที่,สระแก้ว,ศรีพัฒนา,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดสระแก้ว
NCGPAY00109,NCG00109,3483833195887,สายฝน,ยอดแก้ว,หญิง,2025-09-28,3956559687992,จักรพันธ์,นิลแก้ว,มารดา,2026-02-05,2026-02-25,2026-02-25,2026-03-22,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,6,3250,ระบบออนไลน์,ชลบุรี,เมืองชลบุรี,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดชลบุรี
NCGPAY00319,NCG00101,8653892544450,ชนน,พูลเพิ่ม,ชาย,2025-12-10,4781461527241,ปัทมา,ร่มเย็น,ผู้ปกครองโดยชอบด้วยกฎหมาย,2026-01-30,2026-02-09,2026-02-09,2026-03-23,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,4,7250,ระบบออนไลน์,จันทบุรี,คลองใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดจันทบุรี
NCGPAY00422,NCG00104,7740352402564,วชิรวิทย์,คงมั่น,หญิง,2025-09-24,2510068330946,ชนิดา,เจริญสุข,มารดา,2026-02-06,2026-02-14,2026-02-14,2026-03-27,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,4,4250,เจ้าหน้าที่ช่วยลงทะเบียน,อุตรดิตถ์,บ้านใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดอุตรดิตถ์
NCGPAY00307,NCG00228,3083468472662,ชญานิศ,ภูมิใจ,หญิง,2025-08-01,8532637779129,อัญชลี,เรืองฤทธิ์,มารดา,2026-02-02,2026-02-19,2026-02-19,2026-03-28,2,600,จ่ายสำเร็จ,พร้อมเพย์,4,13000,ระบบออนไลน์,นครสวรรค์,ทุ่งสุข,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนครสวรรค์
NCGPAY00457,NCG00198,5379144200861,ชลธิชา,พูลเพิ่ม,ชาย,2025-08-06,4282396933711,อภิญญา,แสงทอง,มารดา,2026-01-28,2026-02-11,2026-02-11,2026-03-29,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,6,12000,ลงทะเบียน ณ หน่วยรับลงทะเบียน,นครสวรรค์,บ้านใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนครสวรรค์
NCGPAY00289,NCG00182,4560828573997,ธีรภัทร,มีทรัพย์,ชาย,2025-11-23,5538896382323,กาญจนา,ธนากุล,มารดา,2026-01-12,2026-02-08,2026-02-08,2026-04-12,2,1200,จ่ายย้อนหลังรวมหลายงวด,โอนเข้าบัญชีธนาคาร,4,7250,หน่วยบริการเคลื่อนที่,สระแก้ว,ศรีพัฒนา,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดสระแก้ว
NCGPAY00199,NCG00199,6237216689566,วายุ,โชคชัย,ชาย,2025-11-27,4845933013400,นฤมล,บุญเกิด,บิดา,2026-03-16,2026-04-05,2026-04-05,2026-04-16,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,2,11500,ลงทะเบียน ณ หน่วยรับลงทะเบียน,สมุทรสาคร,เมือง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดสมุทรสาคร
NCGPAY00089,NCG00089,4317959057583,ชุติมา,ทองดี,หญิง,2025-07-26,2314890968010,นฤมล,รัตนวงศ์,มารดา,2026-02-18,2026-03-19,2026-03-19,2026-04-17,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,7,6500,ระบบออนไลน์,ระยอง,บ้านใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดระยอง
NCGPAY00020,NCG00020,1378211934057,ธนภัทร,สุทธิวงศ์,ชาย,2025-08-23,8356885045163,ปาริชาติ,บัวแก้ว,บิดา,2026-03-14,2026-04-01,2026-04-01,2026-04-22,1,600,จ่ายสำเร็จ,พร้อมเพย์,4,14000,เจ้าหน้าที่ช่วยลงทะเบียน,ลำพูน,คลองใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดลำพูน
NCGPAY00090,NCG00090,1646642912139,วายุ,แสงจันทร์,หญิง,2025-09-04,4394735892966,นภัสสร,อุดมศักดิ์,มารดา,2026-04-05,2026-04-08,2026-04-08,2026-05-06,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,3,3250,หน่วยบริการเคลื่อนที่,กระบี่,คลองใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดกระบี่
NCGPAY00038,NCG00038,7831686280351,สายฝน,สุขใจ,ชาย,2026-04-04,7569632092212,ธิดารัตน์,โพธิ์ทอง,มารดา,2026-04-21,2026-04-27,2026-04-27,2026-05-08,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,4,12500,ระบบออนไลน์,ตราด,เมือง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดตราด
NCGPAY00420,NCG00182,4560828573997,ธีรภัทร,มีทรัพย์,ชาย,2025-11-23,5538896382323,กาญจนา,ธนากุล,มารดา,2026-01-12,2026-02-08,2026-02-08,2026-05-14,3,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,4,7250,หน่วยบริการเคลื่อนที่,สระแก้ว,ศรีพัฒนา,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดสระแก้ว
NCGPAY00336,NCG00199,6237216689566,วายุ,โชคชัย,ชาย,2025-11-27,4845933013400,นฤมล,บุญเกิด,บิดา,2026-03-16,2026-04-05,2026-04-05,2026-05-18,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,2,11500,ลงทะเบียน ณ หน่วยรับลงทะเบียน,สมุทรสาคร,เมือง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดสมุทรสาคร
NCGPAY00132,NCG00132,2347442790261,สายฝน,อินทร์แก้ว,หญิง,2026-03-04,8819311842891,อภิญญา,เกิดผล,บิดา,2026-04-11,2026-04-27,2026-04-27,2026-05-19,1,600,จ่ายสำเร็จ,พร้อมเพย์,2,9500,ลงทะเบียน ณ หน่วยรับลงทะเบียน,นราธิวาส,คลองใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนราธิวาส
NCGPAY00299,NCG00090,1646642912139,วายุ,แสงจันทร์,หญิง,2025-09-04,4394735892966,นภัสสร,อุดมศักดิ์,มารดา,2026-04-05,2026-04-08,2026-04-08,2026-06-03,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,3,3250,หน่วยบริการเคลื่อนที่,กระบี่,คลองใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดกระบี่
NCGPAY00084,NCG00084,7820319209130,ณิชาภัทร,คงมั่น,ชาย,2025-10-06,1245594224587,ภัทรพล,โชคชัย,มารดา,2026-04-22,2026-05-03,2026-05-03,2026-06-06,1,1800,จ่ายย้อนหลังรวมหลายงวด,โอนเข้าบัญชีธนาคาร,6,3750,เจ้าหน้าที่ช่วยลงทะเบียน,กระบี่,หนองกลาง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดกระบี่
NCGPAY00344,NCG00038,7831686280351,สายฝน,สุขใจ,ชาย,2026-04-04,7569632092212,ธิดารัตน์,โพธิ์ทอง,มารดา,2026-04-21,2026-04-27,2026-04-27,2026-06-07,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,4,12500,ระบบออนไลน์,ตราด,เมือง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดตราด
NCGPAY00151,NCG00151,4019908550040,อคิราห์,ภูมิใจ,ชาย,2025-12-20,8153529877837,อาทิตยา,เกียรติไพศาล,บิดา,2026-04-15,2026-05-12,2026-05-12,2026-06-15,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,4,13500,เจ้าหน้าที่ช่วยลงทะเบียน,ขอนแก่น,เมืองขอนแก่น,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดขอนแก่น
NCGPAY00389,NCG00132,2347442790261,สายฝน,อินทร์แก้ว,หญิง,2026-03-04,8819311842891,อภิญญา,เกิดผล,บิดา,2026-04-11,2026-04-27,2026-04-27,2026-06-23,2,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,2,9500,ลงทะเบียน ณ หน่วยรับลงทะเบียน,นราธิวาส,คลองใหม่,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดนราธิวาส
NCGPAY00267,NCG00267,4311230866931,ปุณณภา,ศรีสมบัติ,ชาย,2026-01-28,2938740349223,นพดล,พิทักษ์วงศ์,มารดา,2026-05-26,2026-06-05,2026-06-05,2026-06-30,1,600,จ่ายสำเร็จ,โอนเข้าบัญชีธนาคาร,6,9750,ลงทะเบียน ณ หน่วยรับลงทะเบียน,ภูเก็ต,กะทู้,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดภูเก็ต
NCGPAY00335,NCG00084,7820319209130,ณิชาภัทร,คงมั่น,ชาย,2025-10-06,1245594224587,ภัทรพล,โชคชัย,มารดา,2026-04-22,2026-05-03,2026-05-03,2026-07-06,2,1200,จ่ายย้อนหลังรวมหลายงวด,โอนเข้าบัญชีธนาคาร,6,3750,เจ้าหน้าที่ช่วยลงทะเบียน,กระบี่,หนองกลาง,สำนักงานพัฒนาสังคมและความมั่นคงของมนุษย์จังหวัดกระบี่
