citizen_id,first_name,last_name,gender,birth_date,province,region,total_social_cases,problem_types_list,target_groups_list,channels_used,has_emergency_case,latest_case_date,total_welfare_transactions,total_approved_amount,total_paid_amount,welfare_types_list,latest_payment_date,total_child_grants_managed,total_child_grant_paid,children_count,total_aid_received,is_multi_program_beneficiary
2686280356044,เบญจพร,เพิ่มพูน,หญิง,1988-11-08,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,หนี้สินครัวเรือน,คนไร้ที่พึ่ง,เครือข่ายชุมชน,0,2023-10-24,0,0.0,0.0,,,0,0.0,,0.0,0
3483833195887,สุรศักดิ์,นาคะ,ชาย,2002-12-28,ลพบุรี,ภาคกลาง,1,ประสบเหตุฉุกเฉิน,คนพิการ,ระบบออนไลน์,0,2024-10-25,0,0.0,0.0,,,0,0.0,,0.0,0
2034926444824,พัชราภา,แสนดี,หญิง,1979-01-22,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,ปัญหาสุขภาพและการดำรงชีพ,ผู้มีรายได้น้อย,ระบบออนไลน์,1,2026-06-20,0,0.0,0.0,,,0,0.0,,0.0,0
1762634084546,นภัสสร,เพชรรัตน์,หญิง,1995-03-11,กระบี่,ภาคใต้,1,ขาดผู้ดูแล,ผู้มีรายได้น้อย,Walk-in,0,2023-07-12,1,6000.0,6000.0,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,2023-07-19,0,0.0,,6000.0,0
3182451883395,นิภาพร,บัวทอง,หญิง,1959-08-29,ลพบุรี,ภาคกลาง,2,ปัญหาสุขภาพและการดำรงชีพ; หนี้สินครัวเรือน,ผู้สูงอายุ,สายด่วน พม. 1300; เครือข่ายชุมชน,1,2024-12-26,5,30000.0,11500.0,เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน; เงินสงเคราะห์คนพิการ,2025-01-14,1,1800.0,1.0,13300.0,1
6747064910082,กาญจนา,จารุวัฒน์,หญิง,1972-05-19,สงขลา,ภาคใต้,1,ที่อยู่อาศัย,สตรีและครอบครัว,หน่วยงานส่งต่อ,0,2024-03-01,0,0.0,0.0,,,0,0.0,,0.0,0
5449099631143,นฤมล,ปัญญาดี,หญิง,2005-01-20,กระบี่,ภาคใต้,2,ประสบเหตุฉุกเฉิน; ว่างงาน,ผู้มีรายได้น้อย,Walk-in; สายด่วน พม. 1300,1,2023-04-08,1,3500.0,3500.0,เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน,2023-04-24,0,0.0,,3500.0,0
2832727268067,นิตยา,เกียรติไพศาล,หญิง,1960-05-24,ราชบุรี,ภาคตะวันตก,1,ขาดผู้ดูแล,ผู้ประสบปัญหาทางสังคมทั่วไป,เครือข่ายชุมชน,1,2024-03-10,2,6000.0,3000.0,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,2024-03-26,0,0.0,,3000.0,0
4285272977581,กัลยา,บุญธรรม,ชาย,1970-10-21,จันทบุรี,ภาคตะวันออก,1,รายได้ไม่เพียงพอ,คนไร้ที่พึ่ง,Walk-in,0,2023-12-29,0,0.0,0.0,,,0,0.0,,0.0,0
8663551263876,เกศรินทร์,เพชรรัตน์,ชาย,1964-07-16,สระบุรี,ภาคกลาง,1,ว่างงาน,ผู้สูงอายุ,สายด่วน พม. 1300,1,2022-03-28,3,16500.0,5500.0,เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน,2022-04-15,0,0.0,,5500.0,0
5641634976130,นรินทร์,สวัสดิผล,ชาย,2024-12-15,ราชบุรี,ภาคตะวันตก,1,ประสบเหตุฉุกเฉิน,เด็กและเยาวชน,หน่วยงานส่งต่อ,0,2022-11-21,2,15000.0,7500.0,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,2022-12-01,0,0.0,,7500.0,0
5211057895007,วาสนา,มงคลชัย,หญิง,1994-07-18,พิษณุโลก,ภาคกลาง,1,ขาดผู้ดูแล,ผู้มีรายได้น้อย,เครือข่ายชุมชน,0,2022-01-21,1,9500.0,9500.0,เงินสงเคราะห์คนพิการ,2022-02-01,0,0.0,,9500.0,0
7076286750735,กาญจนา,รัตนกุล,ชาย,1972-05-14,ปทุมธานี,ภาคกลาง,2,ความรุนแรงในครอบครัว; ปัญหาสุขภาพและการดำรงชีพ,ผู้มีรายได้น้อย,ระบบออนไลน์; เครือข่ายชุมชน,1,2026-08-20,1,9000.0,9000.0,เงินสงเคราะห์ผู้สูงอายุในภาวะยากลำบาก,2026-08-24,0,0.0,,9000.0,0
6579075718815,ชาญวิทย์,นพคุณ,หญิง,1956-11-25,สุพรรณบุรี,ภาคกลาง,1,ที่อยู่อาศัย,ผู้สูงอายุ,สายด่วน พม. 1300,0,2026-01-19,1,7000.0,7000.0,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,2026-01-26,1,3600.0,1.0,10600.0,1
2094396151876,เกศรินทร์,พึ่งบุญ,หญิง,1982-11-13,สกลนคร,ภาคตะวันออกเฉียงเหนือ,2,ว่างงาน; หนี้สินครัวเรือน,คนพิการ,Walk-in,0,2026-03-12,3,29000.0,19500.0,เงินช่วยเหลือด้านที่อยู่อาศัย,2026-03-24,0,0.0,,19500.0,0
3881417380974,วราภรณ์,พูลเพิ่ม,ชาย,1990-06-25,สุพรรณบุรี,ภาคกลาง,1,ประสบเหตุฉุกเฉิน,ผู้มีรายได้น้อย,สายด่วน พม. 1300,0,2026-08-04,0,0.0,0.0,,,0,0.0,,0.0,0
1320153639801,ภูริณัฐ,ฤทธิไกร,ชาย,2021-12-03,สมุทรปราการ,ภาคกลาง,1,ว่างงาน,เด็กและเยาวชน,สายด่วน พม. 1300,0,2026-07-18,0,0.0,0.0,,,0,0.0,,0.0,0
2125938423592,ปกรณ์,มิตรดี,หญิง,1971-07-18,สระแก้ว,ภาคตะวันออก,1,ที่อยู่อาศัย,สตรีและครอบครัว,สายด่วน พม. 1300,0,2025-09-07,2,16000.0,8000.0,เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน,2025-09-25,0,0.0,,8000.0,0
1646642912139,วรเมธ,รัตนกุล,ชาย,2002-11-01,สระแก้ว,ภาคตะวันออก,1,ขาดผู้ดูแล,ผู้มีรายได้น้อย,Walk-in,0,2024-08-30,0,0.0,0.0,,,0,0.0,,0.0,0
8545371554212,อาทิตย์,แสนดี,ชาย,1988-05-29,บุรีรัมย์,ภาคตะวันออกเฉียงเหนือ,1,ปัญหาสุขภาพและการดำรงชีพ,คนพิการ,Walk-in,1,2022-08-03,3,19500.0,6500.0,เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน,2022-08-29,0,0.0,,6500.0,0
6780686362783,บุษบา,วัฒนชัย,หญิง,2016-10-29,สกลนคร,ภาคตะวันออกเฉียงเหนือ,1,ว่างงาน,คนพิการ,หน่วยงานส่งต่อ,0,2025-01-17,1,6000.0,6000.0,เงินสงเคราะห์ผู้สูงอายุในภาวะยากลำบาก,2025-02-02,0,0.0,,6000.0,0
5231827650698,กิตติพงศ์,บุญเกิด,หญิง,1959-07-05,นนทบุรี,ภาคกลาง,1,ว่างงาน,ผู้สูงอายุ,หน่วยงานส่งต่อ,0,2025-10-26,2,17000.0,8500.0,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,2025-11-11,0,0.0,,8500.0,0
4974925388431,สุชาดา,นิ่มนวล,ชาย,2003-09-12,ลำปาง,ภาคเหนือ,1,หนี้สินครัวเรือน,ผู้มีรายได้น้อย,เครือข่ายชุมชน,1,2022-06-25,3,25500.0,8500.0,เงินสงเคราะห์ผู้สูงอายุในภาวะยากลำบาก,2022-07-12,1,1200.0,1.0,9700.0,1
7319271730342,ชยุต,เจริญสุข,ชาย,2019-01-31,สมุทรปราการ,ภาคกลาง,2,ขาดผู้ดูแล; ประสบเหตุฉุกเฉิน,เด็กและเยาวชน,ระบบออนไลน์; สายด่วน พม. 1300,1,2025-06-26,3,20000.0,11500.0,เงินสงเคราะห์คนพิการ; เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,2025-07-07,0,0.0,,11500.0,0
8264653465243,นภัสสร,กุลวงศ์,หญิง,1965-09-21,ตรัง,ภาคใต้,2,ขาดผู้ดูแล; ประสบเหตุฉุกเฉิน,คนไร้ที่พึ่ง,Walk-in; หน่วยงานส่งต่อ,0,2026-07-01,3,15500.0,9500.0,เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน; เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,2026-07-21,1,1200.0,1.0,10700.0,1
4079131974271,สิริกานต์,โชคชัย,ชาย,2006-09-03,สกลนคร,ภาคตะวันออกเฉียงเหนือ,2,ว่างงาน; หนี้สินครัวเรือน,เด็กและเยาวชน,ระบบออนไลน์; เครือข่ายชุมชน,1,2026-04-16,1,9500.0,9500.0,เงินสงเคราะห์คนพิการ,2025-01-17,0,0.0,,9500.0,0
7475073156831,วิภาวี,รัตนวงศ์,หญิง,1949-05-04,ปราจีนบุรี,ภาคตะวันออก,1,ที่อยู่อาศัย,ผู้สูงอายุ,สายด่วน พม. 1300,0,2025-08-08,0,0.0,0.0,,,0,0.0,,0.0,0
2471753028534,บุษบา,เพิ่มพูน,หญิง,1977-11-17,พิจิตร,ภาคกลาง,2,ขาดผู้ดูแล; ที่อยู่อาศัย,ผู้ประสบปัญหาทางสังคมทั่วไป,Walk-in; สายด่วน พม. 1300,0,2026-02-28,2,18000.0,9000.0,เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน,2026-03-14,0,0.0,,9000.0,0
2971321562550,นันทนา,วิริยะกุล,หญิง,1977-02-24,เชียงใหม่,ภาคเหนือ,1,หนี้สินครัวเรือน,สตรีและครอบครัว,สายด่วน พม. 1300,1,2024-05-09,0,0.0,0.0,,,1,1200.0,1.0,1200.0,0
8400897548223,เมธาวี,ศรีจันทร์,หญิง,1960-06-01,ปราจีนบุรี,ภาคตะวันออก,1,ความรุนแรงในครอบครัว,คนพิการ,เครือข่ายชุมชน,1,2025-02-15,1,10000.0,10000.0,เงินสงเคราะห์ผู้สูงอายุในภาวะยากลำบาก,2025-02-20,0,0.0,,10000.0,0
1203775389306,ศิรินภา,จันทร์ฉาย,หญิง,1995-04-09,นครสวรรค์,ภาคกลาง,1,ว่างงาน,สตรีและครอบครัว,เครือข่ายชุมชน,0,2025-01-17,0,0.0,0.0,,,0,0.0,,0.0,0
2990617869446,กัลยา,ประดับศรี,หญิง,1949-06-27,ตราด,ภาคตะวันออก,1,ขาดผู้ดูแล,ผู้สูงอายุ,เครือข่ายชุมชน,0,2024-04-10,0,0.0,0.0,,,0,0.0,,0.0,0
1128286796427,รัชนี,ธรรมคุณ,หญิง,1960-09-26,พิษณุโลก,ภาคกลาง,1,ที่อยู่อาศัย,ผู้ประสบปัญหาทางสังคมทั่วไป,สายด่วน พม. 1300,0,2024-08-25,0,0.0,0.0,,,0,0.0,,0.0,0
1742216325548,กัลยา,ศรีสุข,ชาย,2006-08-31,พัทลุง,ภาคใต้,1,หนี้สินครัวเรือน,ผู้ประสบปัญหาทางสังคมทั่วไป,หน่วยงานส่งต่อ,0,2025-09-14,0,0.0,0.0,,,0,0.0,,0.0,0
8251165373959,ณิชา,นาคทอง,หญิง,2021-06-09,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,หนี้สินครัวเรือน,เด็กและเยาวชน,สายด่วน พม. 1300,1,2025-01-02,1,5500.0,5500.0,เงินสงเคราะห์เด็กในครอบครัวยากจน,2025-01-12,0,0.0,,5500.0,0
4685487069309,สุรศักดิ์,วิริยะกุล,ชาย,1997-06-26,ลำปาง,ภาคเหนือ,1,ปัญหาสุขภาพและการดำรงชีพ,ผู้มีรายได้น้อย,หน่วยงานส่งต่อ,1,2026-02-07,0,0.0,0.0,,,0,0.0,,0.0,0
1166285723581,จักรพันธ์,ไชยวงศ์,หญิง,1968-08-10,สุพรรณบุรี,ภาคกลาง,1,ปัญหาสุขภาพและการดำรงชีพ,คนไร้ที่พึ่ง,หน่วยงานส่งต่อ,1,2023-09-13,3,45000.0,15000.0,เงินช่วยเหลือด้านที่อยู่อาศัย,2023-09-28,0,0.0,,15000.0,0
6880206256355,ธีรวัฒน์,แสงเพชร,ชาย,1940-01-09,พิษณุโลก,ภาคกลาง,1,ประสบเหตุฉุกเฉิน,ผู้สูงอายุ,หน่วยงานส่งต่อ,1,2023-03-16,2,17000.0,8500.0,เงินสงเคราะห์เด็กในครอบครัวยากจน,2023-04-08,1,1200.0,1.0,9700.0,1
3143859781531,นพดล,ธนากุล,ชาย,1996-01-06,สุพรรณบุรี,ภาคกลาง,1,รายได้ไม่เพียงพอ,ผู้มีรายได้น้อย,สายด่วน พม. 1300,0,2026-04-08,2,8000.0,4000.0,เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน,2026-04-27,0,0.0,,4000.0,0
3014027596212,บุษบา,แสงจันทร์,หญิง,1960-12-23,นครปฐม,ภาคกลาง,1,ประสบเหตุฉุกเฉิน,คนพิการ,ระบบออนไลน์,0,2024-04-06,0,0.0,0.0,,,0,0.0,,0.0,0
5944550586756,วรเมธ,มั่นคง,หญิง,1986-01-07,น่าน,ภาคเหนือ,1,ปัญหาสุขภาพและการดำรงชีพ,สตรีและครอบครัว,Walk-in,1,2022-02-13,2,9000.0,4500.0,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,2022-03-08,0,0.0,,4500.0,0
3411108989471,วราภรณ์,พรมศรี,หญิง,2011-10-06,อุบลราชธานี,ภาคตะวันออกเฉียงเหนือ,1,หนี้สินครัวเรือน,เด็กและเยาวชน,หน่วยงานส่งต่อ,0,2025-12-07,3,18000.0,6000.0,เงินสงเคราะห์คนพิการ,2025-12-26,1,600.0,1.0,6600.0,1
2689565144790,ณิชา,แสงเพชร,ชาย,2000-09-16,สงขลา,ภาคใต้,1,ว่างงาน,คนพิการ,ระบบออนไลน์,0,2024-07-28,2,12000.0,6000.0,เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน,2024-08-13,0,0.0,,6000.0,0
5953433031307,สุชาดา,นพคุณ,ชาย,1998-08-10,สมุทรสาคร,ภาคกลาง,1,ที่อยู่อาศัย,ผู้ประสบปัญหาทางสังคมทั่วไป,หน่วยงานส่งต่อ,0,2023-03-01,1,9500.0,9500.0,เงินช่วยเหลือผู้ประสบปัญหาทางสังคมกรณีฉุกเฉิน,2023-03-13,1,1200.0,1.0,10700.0,1
4948355451249,พชร,มงคลชัย,หญิง,2013-05-31,มหาสารคาม,ภาคตะวันออกเฉียงเหนือ,1,รายได้ไม่เพียงพอ,เด็กและเยาวชน,Walk-in,0,2022-02-14,0,0.0,0.0,,,0,0.0,,0.0,0
4004278741939,รัชนี,ธรรมรักษ์,หญิง,2008-02-21,เชียงราย,ภาคเหนือ,1,รายได้ไม่เพียงพอ,ผู้มีรายได้น้อย,Walk-in,1,2026-03-11,2,12000.0,6000.0,เงินสงเคราะห์เด็กในครอบครัวยากจน,2026-03-28,0,0.0,,6000.0,0
3615783861595,รุจิรา,วัฒนศรี,ชาย,1964-08-29,ชลบุรี,ภาคตะวันออก,1,ปัญหาสุขภาพและการดำรงชีพ,คนไร้ที่พึ่ง,หน่วยงานส่งต่อ,0,2025-06-24,1,4500.0,4500.0,เงินสงเคราะห์คนพิการ,2025-07-14,0,0.0,,4500.0,0
7788604342606,ปิยธิดา,ทองดี,ชาย,1959-01-22,สงขลา,ภาคใต้,1,รายได้ไม่เพียงพอ,ผู้สูงอายุ,Walk-in,0,2025-08-29,0,0.0,0.0,,,0,0.0,,0.0,0
5298047499741,ปัญญา,พิทักษ์วงศ์,ชาย,1958-12-07,นราธิวาส,ภาคใต้,1,ประสบเหตุฉุกเฉิน,ผู้สูงอายุ,ระบบออนไลน์,0,2025-06-21,2,16000.0,8000.0,เงินสงเคราะห์เด็กในครอบครัวยากจน,2025-07-02,1,2400.0,1.0,10400.0,1
1698987571443,ปราณี,เจริญผล,ชาย,1979-05-14,ยะลา,ภาคใต้,1,ขาดผู้ดูแล,ผู้มีรายได้น้อย,Walk-in,1,2026-07-14,3,28500.0,9500.0,เงินสงเคราะห์เด็กในครอบครัวยากจน,2026-08-01,0,0.0,,9500.0,0
7584503377666,สมฤดี,คำแสน,ชาย,1974-10-31,สกลนคร,ภาคตะวันออกเฉียงเหนือ,1,ประสบเหตุฉุกเฉิน,ผู้มีรายได้น้อย,หน่วยงานส่งต่อ,1,2023-01-06,0,0.0,0.0,,,0,0.0,,0.0,0
8997055713690,ขวัญฤดี,มิตรดี,ชาย,1952-09-08,น่าน,ภาคเหนือ,1,ขาดผู้ดูแล,ผู้สูงอายุ,หน่วยงานส่งต่อ,0,2026-07-02,0,0.0,0.0,,,1,2400.0,1.0,2400.0,0
4205654565185,พีรพัฒน์,วิริยะกุล,หญิง,2015-12-04,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,1,ขาดผู้ดูแล,คนพิการ,หน่วยงานส่งต่อ,1,2025-04-18,0,0.0,0.0,,,0,0.0,,0.0,0
8951075466650,สายฝน,รุ่งสวัสดิ์,ชาย,1957-02-03,ชลบุรี,ภาคตะวันออก,1,ปัญหาสุขภาพและการดำรงชีพ,ผู้ประสบปัญหาทางสังคมทั่วไป,สายด่วน พม. 1300,0,2024-10-19,1,8500.0,8500.0,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,2024-10-24,1,600.0,1.0,9100.0,1
6304723236747,นันทนา,สืบสาย,หญิง,1963-10-06,สุรินทร์,ภาคตะวันออกเฉียงเหนือ,1,ความรุนแรงในครอบครัว,คนไร้ที่พึ่ง,สายด่วน พม. 1300,1,2023-07-17,0,0.0,0.0,,,0,0.0,,0.0,0
1711412438634,กฤษฎา,จิตต์มั่น,หญิง,1990-02-20,ลำปาง,ภาคเหนือ,1,หนี้สินครัวเรือน,ผู้มีรายได้น้อย,Walk-in,0,2023-05-18,0,0.0,0.0,,,0,0.0,,0.0,0
6400846882430,มนัสวี,พูลเพิ่ม,ชาย,1991-01-28,นนทบุรี,ภาคกลาง,1,ประสบเหตุฉุกเฉิน,ผู้ประสบปัญหาทางสังคมทั่วไป,เครือข่ายชุมชน,1,2024-07-05,0,0.0,0.0,,,0,0.0,,0.0,0
3352295168467,ชนิดา,จำปาแก้ว,หญิง,2020-07-02,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,2,ว่างงาน; หนี้สินครัวเรือน,เด็กและเยาวชน,ระบบออนไลน์; สายด่วน พม. 1300,1,2026-04-10,4,49500.0,19500.0,เงินช่วยเหลือด้านที่อยู่อาศัย; เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,2026-04-30,0,0.0,,19500.0,0
1662630763628,ชยุต,ร่มเย็น,หญิง,1988-10-04,ปราจีนบุรี,ภาคตะวันออก,2,ความรุนแรงในครอบครัว; รายได้ไม่เพียงพอ,ผู้มีรายได้น้อย,สายด่วน พม. 1300; เครือข่ายชุมชน,1,2025-08-23,2,5000.0,2500.0,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,2025-09-13,1,600.0,1.0,3100.0,1
7141714885654,สิริกานต์,จันทร์หอม,ชาย,1982-06-12,สุพรรณบุรี,ภาคกลาง,2,ที่อยู่อาศัย; ว่างงาน,คนพิการ,Walk-in; สายด่วน พม. 1300,0,2025-11-01,1,10000.0,10000.0,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,2025-11-27,0,0.0,,10000.0,0
3003495601885,นภัสสร,แสนดี,หญิง,1965-01-05,นครศรีธรรมราช,ภาคใต้,1,ขาดผู้ดูแล,ผู้มีรายได้น้อย,หน่วยงานส่งต่อ,0,2023-08-19,0,0.0,0.0,,,0,0.0,,0.0,0
3747354168121,สมฤดี,ฤทธิไกร,หญิง,2012-10-26,ชลบุรี,ภาคตะวันออก,1,ที่อยู่อาศัย,เด็กและเยาวชน,Walk-in,0,2024-11-30,3,52500.0,17500.0,เงินช่วยเหลือด้านที่อยู่อาศัย,2024-12-18,1,600.0,1.0,18100.0,1
8999644550274,บุษบา,สุทธิวงศ์,ชาย,1983-10-03,สงขลา,ภาคใต้,1,ความรุนแรงในครอบครัว,คนพิการ,หน่วยงานส่งต่อ,1,2025-08-09,2,5000.0,2500.0,เงินสงเคราะห์ผู้สูงอายุในภาวะยากลำบาก,2025-08-19,0,0.0,,2500.0,0
4311230866931,อาภาภรณ์,บุญช่วย,ชาย,1967-08-20,พิจิตร,ภาคกลาง,1,ประสบเหตุฉุกเฉิน,คนพิการ,Walk-in,1,2025-03-19,0,0.0,0.0,,,0,0.0,,0.0,0
6122534688276,พงศกร,ทวีทรัพย์,หญิง,1955-05-01,ปัตตานี,ภาคใต้,1,ขาดผู้ดูแล,ผู้สูงอายุ,Walk-in,1,2025-06-05,1,5500.0,5500.0,เงินช่วยเหลือด้านที่อยู่อาศัย,2025-06-23,0,0.0,,5500.0,0
2395356945446,พงศกร,นาคทอง,ชาย,1967-11-02,นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,1,ประสบเหตุฉุกเฉิน,ผู้มีรายได้น้อย,Walk-in,0,2023-11-25,0,0.0,0.0,,,1,1800.0,1.0,1800.0,0
1263947911978,กมลชนก,มิตรดี,หญิง,1999-01-17,พัทลุง,ภาคใต้,1,ขาดผู้ดูแล,ผู้มีรายได้น้อย,หน่วยงานส่งต่อ,1,2024-01-05,0,0.0,0.0,,,0,0.0,,0.0,0
7047418035150,วรเมธ,สมบูรณ์ผล,ชาย,1971-01-18,นครปฐม,ภาคกลาง,1,ที่อยู่อาศัย,ผู้ประสบปัญหาทางสังคมทั่วไป,เครือข่ายชุมชน,0,2026-07-10,2,15000.0,7500.0,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,2026-08-02,1,1200.0,1.0,8700.0,1
5396977354222,วรัญญา,คุ้มภัย,ชาย,1940-07-08,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,1,รายได้ไม่เพียงพอ,ผู้สูงอายุ,สายด่วน พม. 1300,1,2024-02-25,1,3000.0,3000.0,เงินสงเคราะห์คนพิการ,2024-02-27,0,0.0,,3000.0,0
3203539051522,พรรณภา,นาคทอง,ชาย,1958-03-27,สุรินทร์,ภาคตะวันออกเฉียงเหนือ,2,ขาดผู้ดูแล; ประสบเหตุฉุกเฉิน,ผู้สูงอายุ,Walk-in; ระบบออนไลน์,0,2023-06-15,0,0.0,0.0,,,0,0.0,,0.0,0
1567960319344,เอกภพ,ทองสุข,ชาย,2004-11-03,สมุทรปราการ,ภาคกลาง,1,ความรุนแรงในครอบครัว,ผู้มีรายได้น้อย,Walk-in,1,2025-02-24,1,3500.0,3500.0,เงินสงเคราะห์คนพิการ,2025-03-03,0,0.0,,3500.0,0
2973145815481,ปัญญา,มงคลชัย,ชาย,1981-11-30,ตราด,ภาคตะวันออก,1,ที่อยู่อาศัย,สตรีและครอบครัว,เครือข่ายชุมชน,1,2025-11-28,0,0.0,0.0,,,0,0.0,,0.0,0
1319209136948,นิตยา,แสงจันทร์,หญิง,1966-01-05,ราชบุรี,ภาคตะวันตก,1,ว่างงาน,ผู้ประสบปัญหาทางสังคมทั่วไป,เครือข่ายชุมชน,0,2026-01-02,1,6500.0,6500.0,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,2026-01-09,0,0.0,,6500.0,0
7034118231848,เกศรินทร์,คุ้มภัย,ชาย,1955-07-26,สุราษฎร์ธานี,ภาคใต้,1,ที่อยู่อาศัย,ผู้สูงอายุ,ระบบออนไลน์,1,2026-05-29,0,0.0,0.0,,,0,0.0,,0.0,0
6202598011187,นพดล,สิงห์ทอง,หญิง,1994-05-02,อุบลราชธานี,ภาคตะวันออกเฉียงเหนือ,1,ขาดผู้ดูแล,ผู้มีรายได้น้อย,หน่วยงานส่งต่อ,0,2025-12-22,0,0.0,0.0,,,0,0.0,,0.0,0
3355275778301,ปาริชาติ,วัฒนศรี,หญิง,1969-10-09,ตราด,ภาคตะวันออก,1,ประสบเหตุฉุกเฉิน,ผู้ประสบปัญหาทางสังคมทั่วไป,ระบบออนไลน์,0,2023-05-02,0,0.0,0.0,,,1,600.0,1.0,600.0,0
5782467502958,กาญจนา,ธรรมวงศ์,หญิง,1990-02-27,ชลบุรี,ภาคตะวันออก,1,ความรุนแรงในครอบครัว,ผู้ประสบปัญหาทางสังคมทั่วไป,หน่วยงานส่งต่อ,0,2026-08-23,3,18000.0,6000.0,เงินสงเคราะห์ครอบครัวผู้มีรายได้น้อยและผู้ไร้ที่พึ่ง,2026-08-24,0,0.0,,6000.0,0
2710064061060,พีรพัฒน์,ตั้งมั่น,ชาย,1969-06-24,เชียงใหม่,ภาคเหนือ,1,ที่อยู่อาศัย,สตรีและครอบครัว,หน่วยงานส่งต่อ,0,2023-10-11,0,0.0,0.0,,,0,0.0,,0.0,0
7266682994163,ศุภลักษณ์,มั่นคง,ชาย,1969-12-13,ตรัง,ภาคใต้,1,ปัญหาสุขภาพและการดำรงชีพ,สตรีและครอบครัว,หน่วยงานส่งต่อ,1,2025-10-16,0,0.0,0.0,,,0,0.0,,0.0,0
6021879251115,อริสรา,แก้วกาญจน์,ชาย,2010-09-26,ยะลา,ภาคใต้,1,ความรุนแรงในครอบครัว,เด็กและเยาวชน,Walk-in,1,2024-04-21,1,8500.0,8500.0,เงินสงเคราะห์เด็กในครอบครัวยากจน,2024-05-03,0,0.0,,8500.0,0
2872134217030,ปาริชาติ,ศรีจันทร์,หญิง,2000-06-30,มหาสารคาม,ภาคตะวันออกเฉียงเหนือ,1,ว่างงาน,ผู้มีรายได้น้อย,ระบบออนไลน์,1,2025-09-15,0,0.0,0.0,,,0,0.0,,0.0,0
7339680622881,ขวัญฤดี,ชำนาญกิจ,ชาย,1986-01-09,ปราจีนบุรี,ภาคตะวันออก,1,ว่างงาน,ผู้มีรายได้น้อย,Walk-in,1,2022-04-03,0,0.0,0.0,,,0,0.0,,0.0,0
7628574485502,อาทิตยา,เจริญผล,ชาย,1995-03-08,สระบุรี,ภาคกลาง,1,ความรุนแรงในครอบครัว,คนพิการ,Walk-in,1,2026-04-07,0,0.0,0.0,,,1,1800.0,1.0,1800.0,0
4781461527241,ชยุต,เข็มทอง,ชาย,2006-11-01,พิจิตร,ภาคกลาง,1,หนี้สินครัวเรือน,เด็กและเยาวชน,ระบบออนไลน์,0,2023-02-09,2,20000.0,10000.0,เงินช่วยเหลือด้านที่อยู่อาศัย,2023-02-26,1,1200.0,1.0,11200.0,1
6741799148907,ชาญวิทย์,ชัยมงคล,หญิง,2002-08-20,อุตรดิตถ์,ภาคเหนือ,1,ขาดผู้ดูแล,เด็กและเยาวชน,ระบบออนไลน์,1,2025-08-04,1,17500.0,17500.0,เงินช่วยเหลือด้านที่อยู่อาศัย,2025-08-21,0,0.0,,17500.0,0
6262808476946,วรรณวิสา,อ่อนละมุน,ชาย,1991-02-03,สุราษฎร์ธานี,ภาคใต้,1,ขาดผู้ดูแล,คนพิการ,เครือข่ายชุมชน,1,2026-06-16,2,6000.0,3000.0,เงินสงเคราะห์ผู้สูงอายุในภาวะยากลำบาก,2026-06-28,0,0.0,,3000.0,0
